sysTime,roll,pitch,yaw,ax,ay,az
4:7:53:35:83263,-43.05,47.98,-145.97,0.79,-0.79,0.67
4:7:53:35:83329,-40.45,42.81,-139.6,0.8,-0.01,0.12
4:7:53:36:83440,-38.94,44.43,-140.82,0.68,-0.55,0.58
4:7:53:36:83943,-44.39,41.46,-142.03,0.74,0.06,-0.01
4:7:53:36:84040,-44.54,42.22,-144.35,0.67,-0.59,0.51
4:7:53:36:84184,-42.74,44.22,-146.29,0.63,-0.55,0.59
4:7:53:36:84248,-45.27,43.93,-150.7,0.68,-0.45,0.36
4:7:53:37:84424,-46.96,44.48,-155.06,0.53,-0.57,0.47
4:7:53:37:84471,-49.62,42.69,-155.95,0.67,-0.47,0.46
4:7:53:37:84965,-36.99,40.05,-130.69,0.56,-0.52,0.65
4:7:53:37:85030,-32.42,40.64,-125.83,0.61,-0.4,0.66
4:7:53:37:85126,-30.29,40.87,-124.05,0.64,-0.37,0.68
4:7:53:37:85254,-29.13,41.82,-125.03,0.61,-0.35,0.75
4:7:53:38:85365,-26.53,43.61,-124.27,0.65,-0.27,0.64
4:7:53:38:85430,-22.58,46.23,-120.81,0.7,-0.2,0.59
4:7:53:38:85960,-10.57,50.28,-111.14,0.7,0.02,0.56
4:7:53:38:86040,-14.08,49.79,-116.02,0.57,-0.05,0.59
4:7:53:38:86136,-19.84,44.56,-126.66,0.6,-0.44,0.69
4:7:53:38:86232,-21.84,39.08,-130.23,0.88,-0.23,0.41
4:7:53:38:86344,-24.22,32.12,-135.5,0.79,-0.53,0.87
4:7:53:39:86439,-25.22,36.26,-134.3,0.61,-0.42,0.66
4:7:53:39:86960,-28.73,40.95,-137.08,0.55,-0.29,0.65
4:7:53:39:87025,-27.03,41.04,-133.99,0.64,-0.3,0.68
4:7:53:39:87137,-23.78,42.43,-128.96,0.71,-0.17,0.58
4:7:53:39:87249,-20.57,42.06,-125.24,0.68,-0.23,0.7
4:7:53:40:87361,-19.7,42.62,-121.28,0.71,-0.18,0.67
4:7:53:40:87440,-18.65,44.31,-117.42,0.74,-0.19,0.63
4:7:53:40:87959,-17.94,46.04,-114.47,0.64,-0.29,0.63
4:7:53:40:88038,-18.99,43.3,-114.72,0.65,-0.21,0.72
4:7:53:40:88182,-18.87,41.77,-114.71,0.63,-0.23,0.66
4:7:53:40:88247,-19.51,40.26,-116.55,0.61,-0.27,0.63
4:7:53:40:88343,-20.48,36.63,-119.14,0.64,-0.41,0.76
4:7:53:41:88454,-22.01,35.23,-121.84,0.56,-0.39,0.64
4:7:53:41:88940,-0.3,26.81,-104.45,0.42,0.01,0.87
4:7:53:41:89052,2.12,22.32,-105.24,0.3,0.04,0.86
4:7:53:41:89133,3.78,17.49,-105.93,0.24,0.04,1.01
4:7:53:41:89229,6.22,13.49,-105.82,0.19,0.05,1.03
4:7:53:42:89356,10.94,10.33,-104.24,0.2,0.19,0.82
4:7:53:42:89452,11.5,8.53,-103.64,0.22,0.41,0.93
4:7:53:42:89941,3.14,2.76,-106.91,0.22,0.07,1.07
4:7:53:42:90085,6.97,7.37,-106.02,0.14,0.12,1
4:7:53:42:90133,10.22,8.87,-106.3,0.19,0.07,0.85
4:7:53:42:90229,7.19,8.97,-102.3,0.17,-0.15,0.75
4:7:53:42:90325,7.53,-1.93,-92.53,0.3,-0.08,0.92
4:7:53:43:90437,5.75,-5.15,-94.44,-0.13,0.15,1.02
4:7:53:43:90946,-1.53,-15.46,-105.19,-0.15,-0.1,1.06
4:7:53:43:91042,-0.33,-15.17,-108,-0.07,-0.05,0.94
4:7:53:43:91122,0.02,-13.63,-109.77,-0.12,-0.08,1
4:7:53:43:91251,-0.33,-12.96,-112.44,-0.09,-0.08,0.96
4:7:53:44:91362,-1.84,-11.73,-113.85,-0.07,-0.03,0.98
4:7:53:44:91441,-1.85,-10.83,-114.83,-0.07,-0.05,1
4:7:53:44:91954,-2.3,-8.82,-117.7,-0.13,-0.06,0.98
4:7:53:44:92049,-2.42,-9.16,-117.76,-0.14,-0.14,0.98
4:7:53:44:92161,-4.1,-10.25,-117.84,-0.07,-0.12,1.08
4:7:53:44:92241,-4.01,-8.89,-117.33,-0.06,0,0.96
4:7:53:45:92354,-1.88,-7.75,-118.72,-0.16,-0.1,0.88
4:7:53:45:92449,-2.44,-9.7,-121.31,-0.01,-0.07,1.04
4:7:53:45:92925,2.92,-8.81,-125.77,-0.09,0.02,1
4:7:53:45:93084,4.11,-7.31,-127.67,-0.1,-0.01,0.96
4:7:53:45:93132,3.9,-6.82,-128.28,-0.12,0.01,0.96
4:7:53:45:93228,2.94,-7.29,-128.48,-0.11,0.06,0.99
4:7:53:46:93372,2.56,-6.97,-129.07,-0.1,0.01,0.99
4:7:53:46:93452,2.22,-6.73,-129.54,-0.11,0.01,0.98
4:7:53:46:93973,1.4,-7.13,-130.48,-0.1,0.02,0.99
4:7:53:46:94037,1.36,-6.73,-130.22,-0.11,0.03,0.98
4:7:53:46:94134,2.15,-6.85,-129.86,-0.1,0.04,0.99
4:7:53:46:94229,2.84,-6.51,-129.74,-0.12,0,0.95
4:7:53:46:94326,2.08,-6.8,-129.46,-0.13,0.01,0.98
4:7:53:47:94453,0.98,-7.5,-128.9,-0.1,0.04,0.98
4:7:53:47:94953,-1.4,-8.8,-131.5,-0.1,-0.04,1.04
4:7:53:47:95049,-0.48,-8.07,-130.41,-0.17,-0.01,0.96
4:7:53:47:95145,0.13,-7.71,-129.94,-0.13,-0.04,0.96
4:7:53:47:95240,0.17,-7.52,-129.51,-0.15,-0.02,0.97
4:7:53:48:95353,0.3,-7.6,-128.89,-0.13,-0.02,0.97
4:7:53:48:95434,0.14,-7.53,-128.55,-0.12,0.01,0.98
4:7:53:48:95953,-0.13,-7.06,-128.99,-0.1,-0.01,0.98
4:7:53:48:96066,-0.2,-6.88,-129.03,-0.1,-0.02,0.99
4:7:53:48:96146,-0.12,-6.55,-129.12,-0.11,0.01,1
4:7:53:48:96242,-0.43,-6.27,-128.54,-0.11,-0.04,0.96
4:7:53:49:96370,-0.68,-6.46,-128.14,-0.1,-0.01,0.98
4:7:53:49:96450,-0.96,-6.42,-127.98,-0.09,-0.04,0.97
4:7:53:49:96940,-1.02,-5.34,-126.11,-0.12,-0.03,0.97
4:7:53:49:97052,-0.79,-5.38,-126.55,-0.07,-0.04,0.98
4:7:53:49:97163,-0.64,-5.51,-127.13,-0.09,-0.03,0.96
4:7:53:49:97258,-0.67,-5.88,-128.03,-0.07,-0.03,0.98
4:7:53:49:97341,-0.7,-5.94,-128.67,-0.07,-0.04,0.98
4:7:53:50:97451,-0.66,-6.12,-129.36,-0.07,-0.04,0.98
4:7:53:50:97948,-0.78,-5.91,-131.49,-0.07,-0.04,0.96
4:7:53:50:98060,-0.94,-5.97,-131.84,-0.08,-0.03,0.98
4:7:53:50:98155,-1.12,-5.59,-131.99,-0.08,-0.02,0.98
4:7:53:50:98251,-0.97,-5.6,-132.09,-0.1,-0.04,0.97
4:7:53:51:98347,-1.22,-5.88,-132.18,-0.06,-0.04,0.98
4:7:53:51:98443,-1.44,-5.81,-131.98,-0.1,-0.03,0.98
4:7:53:51:98954,-1.88,-6.25,-133.4,-0.1,-0.03,0.99
4:7:53:51:99050,-1.86,-6.27,-133.48,-0.1,-0.05,0.97
4:7:53:51:99146,-1.99,-6.35,-133.48,-0.1,-0.05,0.99
4:7:53:51:99242,-1.84,-6.22,-133.69,-0.09,-0.03,0.98
4:7:53:52:99354,-1.6,-6.04,-133.69,-0.1,-0.04,0.98
4:7:53:52:99449,-1.53,-6.06,-133.7,-0.1,-0.04,0.97
4:7:53:52:99950,-1.45,-6.17,-134.53,-0.11,-0.04,0.97
4:7:53:52:100062,-1.67,-6.19,-134.47,-0.11,-0.04,0.98
4:7:53:52:100142,-1.98,-6.26,-134.61,-0.1,-0.06,0.98
4:7:53:52:100253,-2.44,-6.38,-134.51,-0.1,-0.05,0.98
4:7:53:53:100350,-2.73,-6.58,-134.4,-0.11,-0.03,0.99
4:7:53:53:100446,-2.56,-6.82,-134.72,-0.11,-0.05,0.98
4:7:53:53:100953,-5.7,-7.4,-134.18,-0.14,-0.11,0.94
4:7:53:53:101049,-5.81,-7.97,-136.31,-0.1,-0.05,1.02
4:7:53:53:101144,-3.68,-8.51,-141.6,-0.07,-0.14,0.95
4:7:53:53:101256,-3.22,-6.59,-141.11,-0.18,-0.07,0.92
4:7:53:54:101353,-3.87,-6.86,-140.57,-0.11,-0.01,0.86
4:7:53:54:101448,-4.33,-8.04,-141.08,-0.2,0.01,0.97
4:7:53:54:101954,-9.71,-6.81,-149.91,-0.21,-0.17,0.96
4:7:53:54:102050,-10.01,-7.4,-150.17,-0.15,-0.15,0.93
4:7:53:54:102146,-11.07,-7.18,-150.88,-0.19,-0.16,1.04
4:7:53:54:102242,-13.1,-7.66,-151.44,-0.11,-0.17,0.97
4:7:53:54:102338,-15.89,-8.87,-151.14,-0.16,-0.23,1.1
4:7:53:55:102466,-18.4,-11.44,-148.36,-0.13,-0.19,1.11
4:7:53:55:102946,-12.54,-11.91,-145.28,-0.16,-0.16,0.97
4:7:53:55:103042,-12.92,-12.15,-144.08,-0.25,-0.13,0.92
4:7:53:55:103186,-13.39,-11.71,-143.4,-0.29,-0.17,0.94
4:7:53:55:103282,-13.96,-13.27,-143.08,-0.25,-0.13,0.97
4:7:53:56:103363,-12.95,-13.73,-142.75,-0.32,-0.13,0.96
4:7:53:56:103441,-12.58,-13.53,-141.76,-0.31,-0.17,0.95
4:7:53:56:103962,-10.73,-8.79,-135.62,-0.22,-0.19,1.01
4:7:53:56:104042,-11.89,-9.17,-134.92,-0.16,-0.22,0.9
4:7:53:56:104138,-11.57,-7.19,-131.72,-0.18,-0.12,0.87
4:7:53:56:104249,-9.79,-6.01,-129.38,-0.13,-0.08,1.05
4:7:53:57:104361,-6.3,-3.67,-131.43,-0.17,-0.11,1.02
4:7:53:57:104457,-4.52,-1.84,-131.11,-0.09,-0.15,0.9
4:7:53:57:104959,-7.1,-5.95,-135.09,-0.18,-0.09,0.88
4:7:53:57:105070,-6.34,-4.13,-138.36,-0.18,-0.13,0.88
4:7:53:57:105150,-7.64,-3.7,-139.9,-0.05,-0.13,1.07
4:7:53:57:105277,-7.66,-2.97,-142.36,-0.08,-0.08,1.01
4:7:53:57:105342,-4.66,-3.13,-143.59,-0.07,-0.12,0.97
4:7:53:58:105469,-4.36,-3.49,-141.19,-0.05,-0.08,0.84
4:7:53:58:105868,-5.57,-0.93,-137.47,-0.1,-0.06,1.02
4:7:53:58:105956,-5.99,-1.84,-138.48,-0.06,-0.01,0.93
4:7:53:58:106052,-5.37,-1.06,-139.86,-0.03,-0.06,0.94
4:7:53:58:106148,-4.56,-3.6,-138.75,-0.12,-0.02,0.95
4:7:53:58:106229,-4.32,-4.22,-139.14,-0.06,-0.11,0.99
4:7:53:58:106324,-5.77,-4.8,-136.76,-0.06,-0.05,1
4:7:53:59:106452,-6.35,-4.25,-134.57,-0.07,-0.03,0.99
4:7:53:59:106937,-6.54,-4.06,-134.58,-0.09,-0.16,0.96
4:7:53:59:107049,-8.59,-4.93,-131.89,-0.05,-0.14,1.05
4:7:53:59:107144,-10.04,-3.77,-129.51,-0.01,-0.14,0.95
4:7:53:59:107257,-9.45,-1.65,-129.72,-0.11,-0.17,0.92
4:7:53:59:107337,-12.05,-2.49,-130.91,-0.08,-0.09,0.93
4:7:54:0:107433,-11.69,-3.19,-133.64,-0.05,-0.15,0.97
4:7:54:0:107953,-11.24,0.36,-139.39,0.03,-0.18,0.99
4:7:54:0:108049,-10.98,1.06,-139.88,-0.03,-0.17,0.94
4:7:54:0:108145,-10.89,1.37,-139.48,-0.04,-0.19,0.96
4:7:54:0:108257,-10.81,0.7,-138.83,0,-0.18,0.96
4:7:54:1:108353,-11,0.33,-138.08,0.04,-0.15,0.99
4:7:54:1:108449,-10.41,0.74,-138.01,-0.03,-0.22,0.96
4:7:54:1:108927,-8.89,-0.36,-132.77,-0.04,-0.14,0.96
4:7:54:1:109037,-8.89,-0.67,-132.55,0,-0.15,0.96
4:7:54:1:109134,-8.83,-0.43,-132.24,-0.01,-0.17,0.99
4:7:54:1:109246,-9.38,-0.23,-131.84,-0.01,-0.13,0.99
4:7:54:1:109342,-9.26,-0.12,-131.66,-0.03,-0.16,0.95
4:7:54:2:109454,-8.63,0.22,-132.38,-0.05,-0.15,0.94
4:7:54:2:109956,-3.91,-0.52,-128.52,0,-0.1,1
4:7:54:2:110036,-4.64,-0.69,-128.99,-0.01,-0.06,0.96
4:7:54:2:110132,-4.36,-0.94,-129.42,0,-0.1,0.99
4:7:54:2:110228,-4.28,-0.88,-129.68,-0.02,-0.08,0.98
4:7:54:2:110323,-4.3,-0.66,-128.95,-0.02,-0.09,0.97
4:7:54:3:110451,-4.26,-0.79,-128.5,0,-0.06,0.99
4:7:54:3:110941,-3.58,-0.43,-129.3,-0.02,-0.05,1
4:7:54:3:111037,-3.62,-0.16,-129.86,-0.01,-0.09,0.98
4:7:54:3:111133,-3.85,-0.37,-130.42,-0.02,-0.06,0.99
4:7:54:3:111244,-3.23,-0.64,-130.54,0.01,-0.05,0.98
4:7:54:3:111341,-2.98,-0.45,-131.15,-0.01,-0.09,0.99
4:7:54:4:111437,-3.71,-0.35,-131.84,0.01,-0.07,0.99
4:7:54:4:111937,-3.79,-1.37,-130.53,-0.02,-0.23,0.89
4:7:54:4:112034,-2.93,-1.92,-129.86,-0.03,-0.09,0.99
4:7:54:4:112146,-3.06,-0.85,-129.33,-0.07,-0.05,1.02
4:7:54:4:112258,-1.17,-1.59,-126.29,-0.05,-0.02,0.98
4:7:54:5:112353,0.98,-3.2,-124.68,0.01,-0.02,0.95
4:7:54:5:112450,1.13,-2.97,-124.48,-0.07,0.01,1
4:7:54:5:113009,-2.73,-5.64,-117.14,-0.02,-0.03,1.02
4:7:54:5:113041,-1.87,-8.1,-116.51,-0.09,0.01,1.04
4:7:54:5:113153,2.23,-9.05,-114.88,-0.07,-0.07,0.91
4:7:54:5:113266,2.02,-8.35,-113.54,-0.15,-0.01,0.93
4:7:54:6:113346,1.3,-8.1,-116.15,-0.13,0.04,1.03
4:7:54:6:113442,1.91,-7.17,-119.62,-0.11,0.04,0.97
4:7:54:6:113952,4.82,-7.34,-120.03,-0.03,0,0.95
4:7:54:6:114064,3.88,-8.58,-116.69,-0.13,0.03,0.93
4:7:54:6:114159,3.05,-12.15,-113.11,-0.15,0.12,0.95
4:7:54:6:114254,4.48,-12.29,-113.05,-0.15,0.1,0.96
4:7:54:7:114352,5.89,-11.22,-113.28,-0.16,0.05,0.95
4:7:54:7:114447,5.91,-11.16,-112.89,-0.19,0.03,1.01
4:7:54:7:114947,3.6,-9.1,-110.46,-0.18,0.1,1
4:7:54:7:115059,0.26,-7.65,-110.24,-0.05,0.16,1.12
4:7:54:7:115155,3.11,-7.58,-111.6,0.14,-0.02,1.13
4:7:54:7:115235,6.45,-4.78,-115.61,0,-0.03,0.93
4:7:54:8:115347,8.44,-4.61,-120.26,0.08,-0.06,0.78
4:7:54:8:115443,7.6,-4.81,-120.52,-0.06,-0.02,0.77
4:7:54:8:115933,1.2,-12.91,-126.43,-0.17,-0.11,0.92
4:7:54:8:116029,0.47,-12.14,-129.8,-0.09,-0.11,0.92
4:7:54:8:116141,-0.73,-11.08,-131.82,0,-0.08,1.01
4:7:54:8:116252,0.78,-6.97,-134.96,-0.03,-0.09,1.02
4:7:54:9:116349,2.29,-3.28,-138.23,-0.06,-0.06,1.03
4:7:54:9:116444,0.59,-1.69,-140.22,-0.01,-0.07,0.99
4:7:54:9:116855,-5.06,-2.96,-137.77,-0.04,-0.11,0.97
4:7:54:9:116947,-3.35,-3.01,-137.79,-0.09,-0.04,1.01
4:7:54:9:117043,-1.61,-3.49,-138.24,-0.09,-0.04,0.95
4:7:54:9:117155,-1.89,-2.96,-138.5,-0.07,-0.06,0.98
4:7:54:9:117235,-2.1,-2.66,-138.09,-0.08,-0.02,0.96
4:7:54:10:117363,-1.56,-2.99,-137.4,-0.11,-0.01,0.94
4:7:54:10:117459,-1.46,-4.71,-137.2,-0.03,-0.05,0.97
4:7:54:10:117947,2.51,-5.22,-133.51,-0.1,0.06,0.98
4:7:54:10:118060,2.75,-5.18,-131.57,-0.15,0.06,0.97
4:7:54:10:118155,2.64,-5.8,-130.05,-0.16,0.04,0.94
4:7:54:10:118251,2.35,-6.83,-129.29,-0.14,0.03,0.98
4:7:54:11:118363,1.52,-7.53,-128.94,-0.12,0.01,1
4:7:54:11:118443,1.44,-8.98,-127.8,-0.15,0.05,1
4:7:54:11:118968,2.28,-15.21,-124.57,-0.2,0.05,0.99
4:7:54:11:119064,3.38,-14.29,-126.42,-0.2,0.07,0.95
4:7:54:11:119144,4.68,-13.08,-127.99,-0.22,0.06,0.93
4:7:54:11:119272,5.31,-12.07,-128.36,-0.22,0.06,0.97
4:7:54:11:119336,5.7,-10.98,-128,-0.23,0.05,1
4:7:54:12:119432,5.79,-10.34,-128.36,-0.22,0.05,0.94
4:7:54:12:119948,-0.31,-13.87,-134.11,-0.19,0,0.98
4:7:54:12:120028,-1.29,-13.63,-135.48,-0.16,0.02,0.95
4:7:54:12:120157,-1.05,-12.66,-135.42,-0.2,0,0.96
4:7:54:12:120237,-0.89,-12.41,-133.61,-0.2,-0.01,0.97
4:7:54:13:120348,-0.79,-11.51,-132.66,-0.2,0.01,0.98
4:7:54:13:120428,0.15,-10.59,-132.95,-0.2,0.01,0.96
4:7:54:13:120948,-1.52,-6.62,-131.77,-0.12,-0.01,0.99
4:7:54:13:121044,-2,-5.73,-131.77,-0.11,-0.02,0.96
4:7:54:13:121140,-2.3,-5.31,-132.41,-0.07,-0.02,0.93
4:7:54:13:121237,-3.04,-4.18,-132.76,-0.11,-0.04,1
4:7:54:14:121364,-3.34,-4.41,-131.76,-0.09,-0.04,1
4:7:54:14:121477,-3.38,-5.17,-132.55,-0.07,-0.03,0.99
4:7:54:14:121947,-4.11,-3.83,-131.16,-0.06,-0.1,0.96
4:7:54:14:122060,-4.35,-3.47,-131.26,-0.08,-0.06,0.97
4:7:54:14:122139,-4.02,-3.74,-130.59,-0.08,-0.06,0.97
4:7:54:14:122235,-3.82,-4.15,-129.59,-0.09,-0.07,1
4:7:54:15:122363,-3.92,-4.89,-128.85,-0.07,-0.1,1
4:7:54:15:122427,-4.61,-4.45,-127.29,-0.08,-0.03,0.95
4:7:54:15:122946,0.17,-11.68,-118.13,-0.11,-0.13,1.08
4:7:54:15:123041,0.08,-9,-113.72,-0.25,0.03,0.97
4:7:54:15:123137,0.07,-8.2,-114.27,-0.12,-0.03,1.05
4:7:54:15:123233,1.8,-8.37,-116.35,-0.09,0,0.96
4:7:54:15:123329,1.5,-7.38,-116.32,-0.09,-0.01,0.85
4:7:54:16:123441,0.57,-7.85,-116.32,-0.09,-0.07,0.97
4:7:54:16:123957,2.72,-9.06,-129.88,0,0.07,0.86
4:7:54:16:124052,4.48,-8.58,-130.55,-0.02,0.08,0.85
4:7:54:16:124149,5.94,-9.58,-129.53,0.04,0.06,0.85
4:7:54:16:124245,6.73,-11.56,-126.35,0.03,0.1,0.88
4:7:54:16:124340,6.12,-12.7,-126.12,-0.02,0.25,0.96
4:7:54:17:124453,7.67,-12.19,-129.1,-0.13,0.24,0.97
4:7:54:17:124951,26.03,22.98,-159.8,0.78,-0.6,1.16
4:7:54:17:125032,22.56,26.84,-145.81,0.42,0.37,1.18
4:7:54:17:125144,5.6,24.45,-136.34,0.17,0.57,0.81
4:7:54:17:125255,10.58,13.58,-126.74,0.28,0.73,0.61
4:7:54:18:125352,27.53,15.06,-125.52,0.51,0.52,1.53
4:7:54:18:125448,25.68,17.51,-126.28,0.05,0.28,0.92
4:7:54:18:125944,4.87,12.77,-124.74,0,0.74,0.71
4:7:54:18:126055,11.25,9.3,-131.28,0.22,0.31,2.47
4:7:54:18:126135,26.23,12.71,-137.49,0.32,-0.19,0.74
4:7:54:18:126232,23.41,23.56,-145.16,-0.01,-0.3,0
4:7:54:18:126327,24.78,21.1,-142.6,0.34,-0.57,0.54
4:7:54:19:126455,25.87,11,-125.12,0.18,0.6,1.98
4:7:54:19:126937,30.38,12.91,-152.93,0.13,-0.48,0.26
4:7:54:19:127050,28.62,2.43,-143.73,0.46,-0.63,1.13
4:7:54:19:127146,20.2,7.13,-118.55,-0.32,0.57,2.43
4:7:54:19:127226,16.54,11.33,-109.12,-0.17,0.71,0.65
4:7:54:19:127322,17.56,11.59,-113.23,-0.01,0.7,-0.12
4:7:54:20:127450,25.24,12.22,-120.88,0.1,0.39,1.74
4:7:54:20:127951,19.6,6.05,-110.94,-0.24,0.57,0.17
4:7:54:20:128047,19.44,4.76,-119.26,-0.07,0.57,-0.06
4:7:54:20:128144,25.07,-0.06,-131.43,0.33,0.28,2.32
4:7:54:20:128239,31.33,8.44,-142.72,-0.23,-0.04,0.64
4:7:54:21:128367,30.49,9.13,-150.72,0.33,-0.46,0.12
4:7:54:21:128447,26.09,2.53,-137.59,0.22,0.11,2.98
4:7:54:21:128947,31.96,13.61,-145.62,0.18,-0.16,0.23
4:7:54:21:129043,32.27,10.8,-144.46,0.27,-0.46,0.16
4:7:54:21:129139,28.32,3.17,-129.77,-0.01,0.84,2.32
4:7:54:21:129251,26.75,11.03,-119.7,-0.11,0.49,0.52
4:7:54:22:129347,20.38,5.88,-117.52,0.06,0.47,-0.06
4:7:54:22:129443,18.8,3.99,-122.22,-0.62,1.09,2.02
4:7:54:22:129955,23.17,1.42,-123.23,-0.08,0.23,0.92
4:7:54:22:130052,15.26,4.89,-123.72,0.03,0.47,0.1
4:7:54:22:130147,18.05,1.76,-129.96,0.01,0.77,2.2
4:7:54:22:130228,35.13,3.91,-134.22,-0.33,0.14,1.21
4:7:54:22:130339,37.51,0.82,-141.02,0.17,-0.25,0.25
4:7:54:23:130451,27.96,-10.65,-133.81,0.34,-0.11,1.11
4:7:54:23:130935,42.74,9.81,-139.02,-0.15,-0.15,1.05
4:7:54:23:131031,39.53,3.88,-145.64,0.21,-0.35,0.52
4:7:54:23:131127,27.58,-6.08,-142.31,0.35,-0.11,1.41
4:7:54:23:131239,27.43,0.27,-121.9,-0.5,0.23,1.88
4:7:54:24:131351,17.73,1.95,-115.76,-0.04,0.56,0.25
4:7:54:24:131447,17.33,3.23,-120.39,-0.13,0.7,0.19
4:7:54:24:131948,21.18,2.38,-113.88,-0.91,0.6,2.93
4:7:54:24:132043,13.92,-0.48,-113.75,0.09,0.67,0.36
4:7:54:24:132140,20.09,-1.77,-118.83,0.06,0.38,-0.08
4:7:54:24:132251,26.75,0.12,-127.78,0.19,0.14,2.32
4:7:54:24:132331,30.54,10.16,-132.91,-0.16,0.1,1.1
4:7:54:25:132427,32.77,9.72,-142.98,0.3,-0.21,-0.18
4:7:54:25:132959,19.05,10.24,-137.89,-0.1,-0.1,2.05
4:7:54:25:133039,23.47,14.05,-146.48,-0.15,-0.15,0.96
4:7:54:25:133150,24.06,7.68,-150.33,0.18,-0.42,0.32
4:7:54:25:133246,24.23,-3.45,-144.75,0.42,-0.26,1.79
4:7:54:25:133343,23.04,1.97,-117.77,-0.54,0.09,1.99
4:7:54:26:133439,13.36,4.93,-113.09,-0.07,0.81,-0.03
4:7:54:26:133930,31.84,-1.71,-132.7,0.08,-0.03,2.19
4:7:54:26:134026,25.3,2.64,-107,-0.49,0.68,1.4
4:7:54:26:134154,18.83,1.2,-105.08,-0.1,0.86,0.06
4:7:54:26:134266,22.5,6.91,-117.31,-0.37,0.85,1.32
4:7:54:27:134347,32.6,20.44,-135.69,-0.01,-0.19,1.72
4:7:54:27:134426,36.8,15.7,-145.61,0.3,-0.56,0.53
4:7:54:27:134937,24.17,-1.83,-112.59,-0.14,0.42,1.62
4:7:54:27:135048,27.73,8.25,-130.13,-0.15,-0.46,1.57
4:7:54:27:135130,28.82,10.5,-140.62,-0.09,-0.39,0.61
4:7:54:27:135225,31.63,-1.56,-140.78,0.43,-0.7,0.84
4:7:54:27:135337,33.57,-7.75,-119.11,-0.5,0.19,2.35
4:7:54:28:135450,28.41,-7.37,-100.18,-0.26,0.7,0.37
4:7:54:28:135934,27.39,-21.41,-129.58,0.51,-0.14,1.33
4:7:54:28:136046,31.21,-20.4,-107.23,-0.69,0.15,1.7
4:7:54:28:136142,29.58,-10.47,-100.35,-0.43,0.53,0.58
4:7:54:28:136238,35.1,-20.04,-106.14,0.01,0.28,-0.06
4:7:54:29:136366,41.56,-12.36,-122.62,-0.23,0.55,1.14
4:7:54:29:136445,43.71,1.26,-136.38,-0.26,0.11,2.33
4:7:54:29:136941,20.64,-11.53,-114.16,0.09,0.43,0.32
4:7:54:29:137036,22.89,-18.05,-121.02,0.18,0.39,0.83
4:7:54:29:137148,33.56,-3.97,-129.1,-0.45,0,2
4:7:54:29:137228,35.37,3.55,-136.04,0.03,-0.16,1
4:7:54:29:137340,33.81,2.95,-139.54,0.37,-0.2,0.01
4:7:54:30:137436,38.86,3.13,-134.31,0.1,-0.49,1.38
4:7:54:30:137946,29.11,2.52,-129.46,-0.14,0.12,2.12
4:7:54:30:138042,31.78,2.44,-135,0.19,-0.3,0.55
4:7:54:30:138138,34.23,-5.31,-134.29,0.44,-0.34,0.21
4:7:54:30:138233,33.72,-8.69,-125.74,0.07,-0.27,1.35
4:7:54:31:138345,27.84,-8.03,-104.09,-0.36,0.15,2.23
4:7:54:31:138457,19.92,-6.49,-97.37,-0.02,0.29,0.48
4:7:54:31:138953,32.59,-22.18,-132.24,0.41,0.06,0.48
4:7:54:31:139048,30.63,-16.57,-134.23,0.32,-0.22,0.86
4:7:54:31:139145,20.94,-14.63,-118.93,-0.48,-0.53,2.67
4:7:54:31:139241,13.2,-20.55,-99.67,-0.1,-0.09,0.74
4:7:54:31:139337,13.54,-15.73,-93.69,-0.16,0.06,0.32
4:7:54:32:139464,8.76,-12.59,-97.01,-0.19,0.08,0.71
4:7:54:32:139947,34.82,-20.31,-127.24,0.16,-0.23,0.69
