sysTime,roll,pitch,yaw,ax,ay,az
4:7:54:32:140043,24.18,-19.85,-121.17,0.05,-0.12,1.52
4:7:54:32:140140,16.71,-14.26,-112.31,-0.08,-0.01,1.35
4:7:54:32:140250,19.93,-16.17,-112.88,0.06,0.14,0.54
4:7:54:33:140347,22.43,-19.34,-119.25,0.19,0.2,0.47
4:7:54:33:140443,17.99,-18.88,-121.66,0.2,0.31,1.11
4:7:54:33:140943,30.03,-16.28,-130.13,0.17,-0.01,1.08
4:7:54:33:141039,24.72,-19.67,-123.64,-0.01,-0.02,1.33
4:7:54:33:141135,18.99,-22.02,-117.96,-0.05,0.04,1.31
4:7:54:33:141246,17.32,-20.25,-116.59,0.04,0.05,0.75
4:7:54:33:141327,20.79,-19.69,-115.15,0,0.09,0.58
4:7:54:34:141438,18.9,-20.72,-117.74,0.2,0.23,1.11
4:7:54:34:141945,29.34,-11.04,-135.85,0.18,0.07,0.97
4:7:54:34:142042,27.02,-11.48,-137.93,-0.03,0.08,1.16
4:7:54:34:142137,30.53,-11.74,-134.41,-0.23,0,1.09
4:7:54:34:142232,29.05,-13.38,-133.77,-0.03,-0.01,0.96
4:7:54:34:142329,25.81,-15.48,-132.79,0.05,0.17,0.83
4:7:54:35:142456,26.51,-15.48,-134.73,0,0.15,0.87
4:7:54:35:142945,18.96,-10.46,-138.82,0,0.24,0.92
4:7:54:35:143040,18.68,-7.7,-136.76,-0.08,0.12,0.92
4:7:54:35:143136,17.07,-4.72,-135.14,-0.11,0.15,0.92
4:7:54:35:143264,15.66,-2.31,-131.77,-0.1,0.08,0.98
4:7:54:36:143377,13.2,-3.86,-127.85,-0.18,0.05,0.98
4:7:54:36:143440,8.08,-6.51,-125.69,0.13,0.18,0.97
4:7:54:36:143966,9.68,-10.93,-133.74,0.01,0.15,0.95
4:7:54:36:144030,15.73,-10.7,-139.31,-0.03,0.11,0.95
4:7:54:36:144158,21.25,-8.24,-147.59,-0.11,0.11,0.95
4:7:54:36:144221,20.79,-4.03,-156.41,-0.1,0.11,0.89
4:7:54:37:144366,15.53,-1.61,-167.79,-0.06,0.25,0.98
4:7:54:37:144429,11.34,1.85,178.48,0.04,0.23,0.89
4:7:54:37:144954,3.48,5.37,144.53,0.21,0.19,1.08
4:7:54:37:145035,3.31,3.95,140.75,0.3,0.19,1
4:7:54:37:145147,5.8,4.1,138.98,0.19,0.11,0.81
4:7:54:37:145275,9.2,1.79,138.75,0.02,0.22,0.88
4:7:54:37:145323,14.29,0.75,139.81,0.09,0.34,0.86
4:7:54:38:145451,18.59,-1.02,143.38,0.13,0.55,0.93
4:7:54:38:145939,18.97,-9.26,166.11,-0.1,0.53,1.05
4:7:54:38:146036,24.46,-5.69,170.07,0.06,0.59,0.7
4:7:54:38:146163,32.01,6.54,169.93,0.49,0.42,0.69
4:7:54:38:146260,46.69,16.27,177.44,0.54,0.9,0.38
4:7:54:38:146339,62.82,19.22,-169.07,0.21,0.74,0.08
4:7:54:39:146435,74.94,15.29,-156.06,0.04,0.94,0.24
4:7:54:39:146925,67.31,19.34,-130.03,0.33,0.69,-0.26
4:7:54:39:147036,65.98,18.46,-131.64,0.16,0.99,0.51
4:7:54:39:147133,70.62,22.94,-129.44,0.28,1.42,0.04
4:7:54:39:147245,79.08,27.86,-131.4,0.33,1,-0.06
4:7:54:39:147341,80.61,27.8,-137.09,0.25,0.7,-0.01
4:7:54:40:147436,77.93,27.96,-142.78,0.33,0.71,0.09
4:7:54:40:147944,81.39,32.28,-148.42,0.18,0.68,0.02
4:7:54:40:148025,79.68,34.37,-148.53,0.3,0.67,0.03
4:7:54:40:148153,77.56,34.45,-148.17,0.48,0.78,0.29
4:7:54:40:148249,80.07,32.76,-146.58,0.69,1.23,-0.02
4:7:54:41:148345,83.49,26.19,-144.97,0.16,1.09,-0.38
4:7:54:41:148441,82.27,25.05,-148.02,0.04,0.99,-0.32
4:7:54:41:148938,81.59,14.79,-156.31,-0.07,1.06,-0.27
4:7:54:41:149066,84.39,16.37,-156.31,0.06,0.75,-0.08
4:7:54:41:149129,83.7,16.73,-156.71,0.11,0.82,-0.07
4:7:54:41:149241,85.32,17.1,-157.39,0.11,0.9,0.03
4:7:54:41:149337,85.12,18.04,-158.75,0.26,1.15,-0.1
4:7:54:42:149433,84.04,22,-160.29,0.13,1.23,-0.44
4:7:54:42:149939,83.15,18.56,-159.86,0.07,1.12,-0.01
4:7:54:42:150035,85.35,17.47,-157.51,0.12,1.13,-0.41
4:7:54:42:150147,88.05,18.15,-151.93,0.32,1.11,-0.23
4:7:54:42:150227,89.62,19.19,-146.33,0.15,0.65,-0.05
4:7:54:42:150337,90.8,19.9,-143.64,0.11,0.9,-0.06
4:7:54:43:150435,90.02,19.43,-143.8,0.25,1.02,0.06
4:7:54:43:150930,92.63,18.3,-146.01,0.24,0.82,-0.11
4:7:54:43:151026,92.27,17.78,-144.96,0.27,1.13,-0.19
4:7:54:43:151122,91.89,17.73,-145.58,0.19,1.16,-0.34
4:7:54:43:151234,90.53,17.56,-145.66,0.19,1.03,-0.33
4:7:54:44:151346,93.3,18.91,-141.91,0.07,0.75,-0.24
4:7:54:44:151442,91.17,19.02,-143.63,0.09,0.91,-0.15
4:7:54:44:151932,95.31,18.9,-160.9,0.32,0.9,-0.14
4:7:54:44:152043,95.77,19.15,-162.43,0.3,0.92,-0.21
4:7:54:44:152139,97.79,18.86,-162.78,0.35,0.98,-0.21
4:7:54:44:152252,98.65,18.16,-163.65,0.3,0.91,-0.15
4:7:54:45:152347,99.12,17.95,-163.2,0.31,0.93,-0.21
4:7:54:45:152444,100.46,17.37,-163.8,0.26,1,-0.2
4:7:54:45:152939,102.77,15.39,-165.36,0.26,0.93,-0.25
4:7:54:45:153034,103.08,14.47,-165.62,0.25,0.97,-0.23
4:7:54:45:153146,102.98,14.28,-165.61,0.24,0.94,-0.2
4:7:54:45:153258,103.28,14.51,-165.11,0.28,0.91,-0.24
4:7:54:45:153338,103.06,14.7,-164.87,0.25,0.94,-0.23
4:7:54:46:153435,103.08,15.08,-164.94,0.24,0.95,-0.23
4:7:54:46:153940,101.97,13.92,-167.51,0.23,0.96,-0.19
4:7:54:46:154037,101.86,12.87,-167.75,0.21,0.97,-0.18
4:7:54:46:154132,102.17,12.51,-167.34,0.25,0.99,-0.2
4:7:54:46:154244,102.05,12.8,-166.63,0.26,0.94,-0.19
4:7:54:47:154356,101.72,12.76,-166.04,0.21,0.97,-0.2
4:7:54:47:154436,101.68,13.54,-165.51,0.27,0.94,-0.19
4:7:54:47:154927,99.96,12.28,-164.59,0.23,0.97,-0.16
4:7:54:47:155039,99.82,11.92,-164.02,0.2,0.98,-0.16
4:7:54:47:155134,99.63,12.16,-163.77,0.21,0.96,-0.17
4:7:54:47:155231,99.83,12.07,-163.62,0.22,0.96,-0.19
4:7:54:47:155327,99.88,12.01,-163.65,0.21,0.98,-0.17
4:7:54:48:155454,99.87,11.59,-163.43,0.21,0.96,-0.17
4:7:54:48:155938,101.53,10.43,-158.95,0.2,0.98,-0.21
4:7:54:48:156049,101.48,10.31,-158.68,0.15,0.97,-0.2
4:7:54:48:156146,101.38,10.49,-158.11,0.16,0.96,-0.19
4:7:54:48:156242,101.1,10.17,-158.03,0.17,0.96,-0.19
4:7:54:48:156338,102.21,10.59,-158.38,0.24,0.92,-0.26
4:7:54:49:156435,101.87,12.52,-158.22,0.29,0.98,-0.15
4:7:54:49:156859,103.23,11.37,-162.84,0.2,0.99,-0.15
4:7:54:49:156923,101.95,10.12,-162.7,0.17,1.14,-0.27
4:7:54:49:157036,104.58,10.18,-161.03,0.32,1.06,-0.37
4:7:54:49:157164,103.52,7.12,-160.24,-0.06,0.86,-0.41
4:7:54:49:157243,105.7,5.91,-159,0.04,0.87,-0.33
4:7:54:49:157339,106.16,5.68,-157.52,0.09,0.87,-0.21
4:7:54:50:157435,106.02,4.59,-158.32,0.06,0.91,-0.22
4:7:54:50:157937,102.47,1.81,-173.63,0.11,0.97,-0.29
4:7:54:50:158033,103.2,-1.48,178.2,-0.05,0.95,-0.1
4:7:54:50:158145,100.69,-5.34,172.04,-0.15,0.97,-0.06
4:7:54:50:158241,92.42,-10.46,171.54,-0.3,1.22,-0.04
4:7:54:50:158337,89.94,-9.44,-179.71,-0.02,1.06,-0.29
4:7:54:51:158448,86.53,-7.83,-171.09,-0.03,0.98,-0.02
4:7:54:51:158937,88.54,-4.89,-161.48,-0.03,1.03,-0.06
4:7:54:51:159033,89.57,-4.87,-159.15,0.01,0.98,-0.18
4:7:54:51:159144,88.92,-5.02,-156.92,-0.01,1.11,0.01
4:7:54:51:159242,90.91,-7.8,-156.96,-0.07,0.93,0
4:7:54:52:159353,91.69,-9.88,-157.16,-0.15,0.98,-0.05
4:7:54:52:159434,93.03,-10.77,-157.09,-0.26,1,-0.12
4:7:54:52:159947,91.8,-7.43,-157.01,-0.13,0.97,-0.01
4:7:54:52:160043,92.18,-7.39,-156.52,-0.14,1,-0.02
4:7:54:52:160171,92.57,-7.53,-156.27,-0.12,0.98,-0.03
4:7:54:52:160250,92.98,-7.45,-156.09,-0.11,1.01,-0.03
4:7:54:52:160330,93.57,-7.61,-156.22,-0.11,0.98,-0.07
4:7:54:53:160442,94.17,-8.05,-156.59,-0.13,1.01,-0.07
4:7:54:53:160948,93.44,-8.79,-156.19,-0.16,0.99,-0.03
4:7:54:53:161028,93.54,-8.82,-155.95,-0.15,1,-0.06
4:7:54:53:161155,93.32,-8.54,-155.79,-0.14,1,-0.05
4:7:54:53:161252,93.32,-8.17,-155.58,-0.14,1,-0.05
4:7:54:54:161348,93.36,-7.9,-155.5,-0.13,1,-0.07
4:7:54:54:161444,93.61,-7.81,-155.63,-0.13,0.99,-0.06
4:7:54:54:161947,95.23,-6.72,-156.92,-0.1,0.97,-0.12
4:7:54:54:162058,96.39,-6.67,-157.64,-0.12,0.98,-0.08
4:7:54:54:162139,99.38,-5.17,-158.73,-0.06,0.99,-0.14
4:7:54:54:162251,102.7,-4.51,-160.31,-0.05,0.93,-0.14
4:7:54:55:162347,107.06,-7.24,-161.71,-0.22,0.93,-0.26
4:7:54:55:162443,111.98,-6.12,-162.22,-0.01,0.92,-0.39
4:7:54:55:162943,113.08,-6.01,-162.95,-0.12,0.95,-0.45
4:7:54:55:163054,112.22,-4.75,-161.93,-0.06,0.93,-0.35
4:7:54:55:163134,110.45,-3.53,-161.53,-0.02,0.92,-0.39
4:7:54:55:163230,107.76,-3.46,-161.88,-0.13,0.96,-0.29
4:7:54:55:163326,106.66,-3.39,-162.29,0.02,0.91,-0.34
4:7:54:56:163438,104.14,-8.5,-164.21,-0.23,1.03,-0.22
4:7:54:56:163876,100.5,-3.26,-164.87,0.05,0.98,-0.15
4:7:54:56:163951,98.84,-4.13,-165.75,-0.13,1.07,-0.17
4:7:54:56:164048,100.01,-4.55,-167.33,-0.1,1.01,-0.17
4:7:54:56:164143,99.71,-4.53,-168.3,-0.17,1,0
4:7:54:56:164239,98.96,-4.83,-165.94,-0.03,0.94,-0.23
4:7:54:57:164350,100.4,-5.12,-165.78,-0.07,1,-0.18
4:7:54:57:164431,101.19,-5.71,-166.12,-0.14,1.04,-0.16
4:7:54:57:164976,99.6,-11.06,-171.86,-0.13,1.02,0.18
4:7:54:57:165072,99.78,-14.22,-174.58,-0.28,1,-0.17
4:7:54:57:165137,98.75,-14.43,-174.29,-0.15,0.9,-0.06
4:7:54:57:165263,97.71,-13.5,-171.08,-0.27,1.03,-0.19
4:7:54:58:165345,97.12,-12.51,-167.24,-0.01,0.96,0.02
4:7:54:58:165440,100.38,-13.12,-168.66,-0.4,1.04,-0.14
4:7:54:58:165941,96.73,-10.17,-161.63,-0.26,1.11,-0.16
4:7:54:58:166036,95.78,-9.62,-162.38,-0.16,0.93,-0.06
4:7:54:58:166148,93.11,-11.18,-161.88,-0.12,0.95,-0.14
4:7:54:58:166260,90.86,-11.06,-161.51,-0.2,0.91,0.07
4:7:54:58:166341,90.76,-10.95,-160.77,-0.17,0.99,-0.03
4:7:54:59:166468,90.55,-11.5,-159.94,-0.19,1,0.06
4:7:54:59:166946,92.36,-15.9,-160.76,-0.29,1,-0.04
4:7:54:59:167042,91.63,-16.28,-161.59,-0.28,0.97,0.02
4:7:54:59:167138,91,-16.96,-162.31,-0.32,0.96,-0.01
4:7:54:59:167249,89.96,-17.7,-162.65,-0.28,0.96,0.02
4:7:55:0:167346,88.66,-18.45,-162.24,-0.24,1,-0.13
4:7:55:0:167474,86.73,-19.08,-162.32,-0.29,0.94,0.09
4:7:55:0:167934,88.65,-23.34,-163.89,-0.42,0.85,0.03
4:7:55:0:168031,89.16,-22.11,-163.06,-0.41,0.92,0.07
4:7:55:0:168143,88.64,-20.84,-161.42,-0.39,1.05,0
4:7:55:0:168254,86.2,-19.66,-161.19,-0.33,0.72,0.1
4:7:55:1:168351,88.38,-20.42,-163.19,-0.45,0.98,0.04
4:7:55:1:168462,88.44,-21.41,-163.5,-0.38,0.87,0.08
4:7:55:1:168974,86.77,-20.92,-163.85,-0.35,0.98,0.1
4:7:55:1:169053,85.27,-21.94,-162.38,-0.33,0.86,0.15
4:7:55:1:169267,87.75,-21.98,-163.56,-0.33,1.04,0.01
4:7:55:1:169268,89.76,-20.88,-165.3,-0.62,1.04,-0.27
4:7:55:2:169379,89.75,-14.19,-164.91,-0.21,0.9,0.01
4:7:55:2:169458,90.28,-16.19,-164.45,-0.1,0.84,0.02
4:7:55:2:169935,86.7,-40.2,-162.03,-0.7,0.89,0.02
4:7:55:2:170031,87.57,-40.27,-161.89,-0.62,0.84,0.02
4:7:55:2:170127,89.02,-40.27,-162.71,-0.6,0.79,-0.01
4:7:55:2:170223,89.81,-39.36,-163.5,-0.6,0.7,0.07
4:7:55:3:170351,90.32,-39.29,-164.74,-0.6,0.88,0.14
4:7:55:3:170431,92.37,-39.58,-165.02,-0.6,0.68,-0.06
4:7:55:3:170933,84.35,-43.38,-162.81,-0.7,0.78,0.21
4:7:55:3:171029,83.12,-42.99,-161.58,-0.75,0.79,0.2
4:7:55:3:171189,81.25,-42.44,-159.49,-0.75,0.88,0.05
4:7:55:3:171235,80.4,-35.28,-159.84,-0.61,0.94,0.14
4:7:55:4:171348,81.6,-14.46,-161.71,-0.45,0.79,0.14
4:7:55:4:171444,82.4,13.51,-163.1,0.19,1.05,0.07
4:7:55:4:171938,82.44,28.36,-158.92,0.56,0.82,0.16
4:7:55:4:172034,82.06,26.22,-159.6,0.43,0.91,0.17
4:7:55:4:172145,83.24,22.18,-158.96,0.49,0.71,0.16
4:7:55:4:172258,84.31,15.99,-159.29,0.36,0.83,0.17
4:7:55:5:172354,85.54,12.33,-158.52,0.31,1.05,0.07
4:7:55:5:172434,84.88,3.62,-158.76,0.03,1.17,-0.25
4:7:55:5:172939,55.47,-10.31,-167.98,-0.11,0.43,0.06
4:7:55:5:173035,56.55,-9.64,-169.75,-0.3,0.47,0.54
4:7:55:5:173130,61.19,-13.64,-165.9,-0.32,0.86,0.7
4:7:55:5:173258,67.4,-16.59,-161.79,-0.24,1.18,0.54
4:7:55:6:173354,68.7,-13.43,-156.73,-0.2,1.07,0.45
4:7:55:6:173451,72.46,-2.93,-150.3,-0.2,1.09,0.44
4:7:55:6:173940,72.93,-5.86,-139.55,-0.17,1.02,0.28
4:7:55:6:174052,75.22,-8.94,-140.87,0.18,1.35,-0.46
4:7:55:6:174148,78.49,-11.99,-144.7,-0.13,1.07,0.33
4:7:55:6:174276,80.62,-11.77,-144.38,-0.24,1.08,0.2
4:7:55:7:174356,82.24,-7.81,-145.23,-0.02,0.96,0.17
4:7:55:7:174436,83.58,-4.99,-146.16,-0.1,0.95,0.17
4:7:55:7:174858,87.56,-3.36,-153.55,0.12,0.88,0.04
4:7:55:7:174939,85.96,-6.78,-151.47,-0.08,1.04,0
4:7:55:7:175067,88.99,-5.59,-151.77,-0.15,0.78,-0.28
4:7:55:7:175211,84.23,-8.73,-159.9,-0.21,1.03,0.4
4:7:55:7:175227,81.86,-7.54,-166.82,-0.24,0.87,0.83
4:7:55:7:175339,73.01,-4.56,-166.15,-0.15,0.89,0.48
4:7:55:8:175435,69.29,-3.94,-163.04,0.07,1.1,0.14
4:7:55:8:175946,63.06,-3.85,-160.55,-0.02,0.63,0.15
4:7:55:8:176058,62.36,-6.18,-160.45,-0.22,0.97,0.56
4:7:55:8:176154,62.55,-4.71,-159.97,-0.04,0.78,0.4
4:7:55:8:176250,62.08,-4.68,-159.6,-0.09,0.91,0.6
4:7:55:8:176330,61.42,-1.74,-160.26,-0.1,0.84,0.64
4:7:55:9:176442,61.98,6,-158.32,0.03,0.84,0.4
4:7:55:9:176937,79.97,-1.28,-139.05,0,0.78,0.2
4:7:55:9:177033,83.45,-3.16,-141.69,-0.17,1.37,0.16
4:7:55:9:177144,83.59,-3.25,-143.26,0.14,0.72,0.17
4:7:55:9:177240,85.27,-7.15,-144.1,0.05,0.83,0.14
4:7:55:10:177368,84.22,-11.65,-147.32,-2.48,-0.71,3.36
4:7:55:10:177448,83.71,-13.42,-144.99,-0.1,0.96,0.22
4:7:55:10:177970,92.53,2.74,-147.3,-0.07,1.28,-0.13
4:7:55:10:178049,95.4,8.26,-154.26,0.25,0.59,-0.2
4:7:55:10:178146,90.25,-1.33,-155.97,-0.15,1.14,-0.11
4:7:55:10:178242,86.66,-7.38,-158.98,0.12,1.13,-0.17
4:7:55:10:178337,83.08,-11.39,-159.92,-0.19,1,0.19
4:7:55:11:178450,81.25,-9.5,-161.36,-0.26,1.08,0.13
4:7:55:11:178954,81.19,-12.77,-162.94,-0.1,0.98,0.27
4:7:55:11:179050,79.75,-11.57,-157.78,-0.22,0.99,0.18
4:7:55:11:179145,79.5,-11.81,-157.56,-0.3,0.97,0.16
4:7:55:11:179241,77.89,-10.68,-158.92,-0.17,0.98,0.18
4:7:55:12:179368,78.19,-10.78,-158.45,-0.23,1,0.28
4:7:55:12:179449,81.37,-9.88,-157.72,-0.14,0.97,0.15
4:7:55:12:179949,83.19,-15.39,-161.61,-0.23,0.98,0.2
4:7:55:12:180044,83.16,-13.85,-162.86,-0.17,1.03,0.09
4:7:55:12:180140,83.37,-13.1,-160.62,-0.1,0.84,0.03
4:7:55:12:180252,80.06,-9.61,-156.63,-0.2,0.99,0.25
4:7:55:13:180349,80.12,-9.46,-156.27,-0.12,1.2,0.13
4:7:55:13:180445,81.96,-8.09,-156.13,-0.13,0.85,0.27
4:7:55:13:180934,84.67,-9.71,-158.43,-0.26,0.79,0.03
4:7:55:13:181045,78.47,-7.54,-163.57,-0.06,1.21,0.39
4:7:55:13:181141,80.79,-7.02,-159.23,-0.03,1.01,0.23
4:7:55:13:181237,85.27,-6.72,-155,-0.14,0.84,0.09
4:7:55:14:181349,83.35,-7.43,-156.58,-0.15,1.1,-0.25
4:7:55:14:181444,82,-7.59,-159.11,-0.18,1.04,0.01
4:7:55:14:181862,85.84,-8.68,-160.41,-0.13,0.96,0.04
4:7:55:14:181969,85.92,-7.91,-160.48,-0.08,1.07,0.12
4:7:55:14:182048,87.03,-7.6,-159.84,-0.14,0.96,0.07
4:7:55:14:182160,88.15,-7.88,-159.29,-0.15,0.94,0.05
4:7:55:14:182240,89.3,-7.1,-158.84,-0.13,1,0.02
4:7:55:14:182337,90.2,-6.84,-158.5,-0.08,0.94,-0.02
4:7:55:15:182464,89.93,-6.94,-159.53,-0.03,0.96,0.03
4:7:55:15:182945,95.59,-16.07,-156.3,-0.28,0.97,-0.09
4:7:55:15:183040,95.49,-16.23,-156.94,-0.26,1,-0.07
4:7:55:15:183167,95.39,-16.75,-157.38,-0.3,0.96,-0.08
4:7:55:15:183248,95.36,-17.45,-158.38,-0.32,0.89,-0.14
4:7:55:16:183345,92.08,-15.24,-161.52,-0.24,1,-0.05
4:7:55:16:183440,90.58,-10.22,-163.67,-0.18,0.84,-0.12
4:7:55:17:184941,96.58,-7.16,-157.88,-0.12,1.01,-0.09
4:7:55:17:185052,97.53,-6.71,-157.06,-0.15,0.99,-0.11
4:7:55:17:185149,97.75,-7.35,-157.53,-0.14,0.98,-0.13
4:7:55:17:185244,94.33,-8.61,-158.78,0.27,2.15,0.16
4:7:55:18:185356,94.89,-8.99,-157.92,-0.13,1,-0.04
4:7:55:18:185452,95.68,-9,-157.7,-0.12,0.99,-0.11
4:7:55:18:185873,94.67,-8.71,-158.56,0,1.07,0.09
4:7:55:18:185947,94.71,-8.63,-158.95,-0.15,1.06,-0.02
4:7:55:18:186043,95.16,-9.51,-159.74,-0.18,1.01,-0.14
4:7:55:18:186154,94.72,-9.11,-160.28,-0.18,0.95,-0.09
4:7:55:18:186251,94.48,-8.87,-159.98,-0.18,0.96,-0.06
4:7:55:19:186346,94.05,-8.22,-159.9,-0.16,1.05,-0.05
4:7:55:19:186443,94.47,-8.15,-159.69,-0.16,0.96,-0.07
4:7:55:19:186952,90.68,-9.47,-164.01,-0.2,1,-0.04
4:7:55:19:187064,90.27,-9.19,-164.94,-0.11,1,-0.03
4:7:55:19:187144,89.92,-9.48,-164.22,-0.18,1.01,-0.01
4:7:55:19:187239,90.02,-9.73,-163.69,-0.18,1.03,0.02
4:7:55:20:187384,90.62,-10.13,-163.24,-0.18,0.95,-0.04
4:7:55:20:187464,90.97,-10.47,-163.13,-0.22,0.91,-0.02
4:7:55:20:187933,89.65,-8.31,-163.07,-0.13,0.97,0
4:7:55:20:188060,89.86,-8.54,-162.53,-0.16,0.97,-0.02
4:7:55:20:188172,90.22,-8.85,-162.06,-0.17,0.96,0.04
4:7:55:20:188253,90.43,-8.84,-161.53,-0.15,1.02,-0.03
4:7:55:21:188365,90.83,-9.04,-161.24,-0.17,1.01,0
4:7:55:21:188460,91.27,-9.16,-161.27,-0.16,0.98,-0.03
4:7:55:21:188991,91.19,-10.41,-161.36,-0.22,0.92,0.01
4:7:55:21:189054,91.47,-10.34,-159.96,-0.24,1.04,-0.09
4:7:55:21:189151,92.44,-10.54,-159.28,-0.21,1.01,0.01
4:7:55:21:189246,92.25,-10.48,-159.35,-0.18,1.02,0.01
4:7:55:22:189358,92.97,-11.29,-160.84,-0.2,0.96,-0.08
4:7:55:22:189455,93.27,-11.32,-162.17,-0.17,0.96,-0.09
4:7:55:22:189948,93.22,-10.75,-162.76,-0.18,0.99,-0.04
4:7:55:22:190060,93.19,-11.17,-162.93,-0.2,1.01,-0.06
4:7:55:22:190156,93.21,-11.49,-163,-0.21,0.98,-0.04
4:7:55:22:190268,93,-11.03,-163.05,-0.19,1,-0.03
4:7:55:23:190348,93.01,-10.81,-163.08,-0.19,1.01,-0.05
4:7:55:23:190444,93.33,-11.01,-163.2,-0.23,1,-0.05
4:7:55:23:190953,93.4,-11.57,-163,-0.18,1.01,-0.05
4:7:55:23:191049,93.4,-11.45,-162.7,-0.19,1,-0.06
4:7:55:23:191161,93.45,-11.46,-162.52,-0.2,0.98,-0.05
4:7:55:23:191240,93.23,-11.22,-162.5,-0.2,1.01,-0.02
4:7:55:24:191352,93.33,-11.12,-162.54,-0.19,0.99,-0.05
4:7:55:24:191432,93.66,-11.48,-162.73,-0.2,0.99,-0.07
4:7:55:24:191954,94.43,-12.71,-163.54,-0.21,0.98,-0.07
4:7:55:24:192050,94.61,-12.88,-163.66,-0.24,1,-0.08
4:7:55:24:192161,94.77,-12.95,-163.45,-0.22,0.95,-0.07
4:7:55:24:192226,94.93,-13.16,-163.43,-0.25,0.98,-0.07
4:7:55:25:192370,94.98,-12.79,-163.42,-0.21,0.98,-0.07
4:7:55:25:192449,95.48,-12.1,-163.11,-0.22,1.04,-0.11
4:7:55:25:192942,95.64,-13.45,-164.71,-0.26,0.87,-0.18
4:7:55:25:193037,95.52,-13.72,-164.28,-0.2,1,-0.09
4:7:55:25:193149,95.88,-14.42,-163.99,-0.26,0.97,-0.08
4:7:55:25:193244,96.23,-15.15,-163.8,-0.23,0.96,-0.11
4:7:55:25:193341,96.14,-15.77,-163.2,-0.29,0.95,-0.1
4:7:55:26:193453,95.21,-15.61,-162.5,-0.27,0.97,-0.09
4:7:55:26:193936,95.39,-15.18,-161.65,-0.31,0.98,-0.09
4:7:55:26:194031,95.06,-15.45,-162.04,-0.26,0.99,-0.08
4:7:55:26:194143,94.94,-15.56,-162.36,-0.26,0.96,-0.06
4:7:55:26:194223,94.62,-15.52,-162.22,-0.27,0.97,-0.08
4:7:55:27:194352,94.54,-15.2,-162.06,-0.22,0.92,-0.13
4:7:55:27:194463,94.56,-14.83,-162.25,-0.28,1.01,-0.06
4:7:55:27:194954,96.26,-14.62,-160.01,-0.25,0.94,-0.09
4:7:55:27:195034,96.28,-14.45,-159.18,-0.25,0.97,-0.1
4:7:55:27:195162,96.23,-14.66,-159.42,-0.25,0.99,-0.09
4:7:55:27:195242,96.18,-15.18,-160.59,-0.26,0.97,-0.09
4:7:55:27:195338,96.29,-15.96,-162.16,-0.21,0.97,-0.1
4:7:55:28:195450,96.32,-16.05,-162.97,-0.26,0.99,-0.08
4:7:55:28:195940,96.7,-16.37,-161.7,-0.29,0.95,-0.1
4:7:55:28:196036,97.1,-15.71,-161.4,-0.26,1.01,-0.11
4:7:55:28:196148,97.74,-15.09,-161.18,-0.25,0.96,-0.13
4:7:55:28:196243,97.78,-15.38,-161.61,-0.25,0.96,-0.12
